Time,Driver,DriverNumber,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Stint,Compound,TyreLife,FreshTyre,Team,TrackStatus,Position,IsAccurate,SpeedI1,SpeedI2,SpeedFL,SpeedST,PitOutTime,PitInTime,Deleted,DeletedReason,FastF1Generated
895.294,NOR,1,1.0,,,23.001,44.046,1.0,HARD,1.0,True,McLaren,1,,False,244.0,219.0,281.0,62.0,779.921,,False,,False
981.246,NOR,1,2.0,85.952,29.509,18.38,38.063,1.0,HARD,2.0,True,McLaren,12,,True,255.0,291.0,274.0,292.0,,,False,,False
1079.501,NOR,1,3.0,98.255,32.037,19.145,47.073,1.0,HARD,3.0,True,McLaren,1,,True,257.0,294.0,148.0,159.0,,,False,,False
1645.498,NOR,1,4.0,,52.162,32.327,,1.0,HARD,4.0,True,McLaren,1,,False,128.0,159.0,,141.0,,1217.78,False,,False
1742.397,NOR,1,5.0,96.899,36.873,18.865,41.161,2.0,HARD,5.0,False,McLaren,1,,False,261.0,291.0,296.0,180.0,1647.972,,False,,False
1825.109,NOR,1,6.0,82.712,28.873,17.857,35.982,2.0,HARD,6.0,False,McLaren,1,,True,258.0,304.0,293.0,297.0,,,False,,False
1908.582,NOR,1,7.0,83.473,29.399,18.015,36.059,2.0,HARD,7.0,False,McLaren,1,,True,265.0,293.0,280.0,274.0,,,False,,False
1991.272,NOR,1,8.0,82.69,28.904,18.126,35.66,2.0,HARD,8.0,False,McLaren,1,,True,269.0,293.0,280.0,266.0,,,False,,False
2074.302,NOR,1,9.0,83.03,29.129,18.09,35.811,2.0,HARD,9.0,False,McLaren,1,,True,259.0,292.0,293.0,274.0,,,False,,False
2191.053,NOR,1,10.0,116.751,37.471,21.2,58.08,2.0,HARD,10.0,False,McLaren,1,,False,228.0,247.0,,225.0,,2171.361,False,,False
2295.389,NOR,1,11.0,104.336,40.07,19.677,44.589,3.0,HARD,11.0,False,McLaren,1,,False,254.0,292.0,282.0,89.0,2193.807,,False,,False
2377.329,NOR,1,12.0,81.94,28.775,17.974,35.191,3.0,HARD,12.0,False,McLaren,1,,True,274.0,292.0,310.0,295.0,,,False,,False
3143.427,NOR,1,13.0,,32.937,20.772,,3.0,HARD,13.0,False,McLaren,1,,False,246.0,228.0,,251.0,,2469.925,False,,False
3250.364,NOR,1,14.0,106.937,42.277,19.735,44.925,4.0,SOFT,1.0,True,McLaren,1,,False,252.0,275.0,288.0,164.0,3146.384,,False,,False
3331.158,NOR,1,15.0,80.794,28.196,17.913,34.685,4.0,SOFT,2.0,True,McLaren,1,,True,265.0,297.0,295.0,309.0,,,False,,False
3447.506,NOR,1,16.0,116.348,37.959,28.972,49.417,4.0,SOFT,3.0,True,McLaren,1,,True,163.0,162.0,168.0,237.0,,,False,,False
3557.546,NOR,1,17.0,110.04,39.624,27.379,43.037,4.0,SOFT,4.0,True,McLaren,1,,True,224.0,161.0,297.0,164.0,,,False,,False
3638.496,NOR,1,18.0,80.95,28.187,17.905,34.858,4.0,SOFT,5.0,True,McLaren,1,,True,272.0,296.0,299.0,289.0,,,False,,False
